pedido_id,data_pedido,cliente_id,produto_id,quantidade,valor_unitario,desconto_pct,valor_total,status
2058,2025-07-19,295,21,1,570.07,0.1,513.06,Entregue
2059,2025-12-16,473,13,1,154.87,0.0,154.87,Cancelado
2060,2024-07-14,480,15,1,57.27,0.0,57.27,Cancelado
2061,2025-05-24,193,13,1,154.87,0.05,147.13,Cancelado
2062,2025-07-30,161,13,1,154.87,0.1,139.38,Entregue
2063,2025-10-20,69,14,1,61.85,0.0,61.85,Cancelado
2064,2024-11-25,87,21,1,570.07,0.1,513.06,Entregue
2065,2024-09-17,254,23,1,298.32,0.15,253.57,Entregue
2066,2024-10-04,190,3,1,350.84,0.0,350.84,Entregue
2067,2025-07-04,324,13,1,154.87,0.05,147.13,Em trânsito
2068,2025-09-29,335,7,1,50.46,0.0,50.46,Em trânsito
2069,2024-06-07,428,7,1,50.46,0.0,50.46,Entregue
2070,2024-11-02,54,17,1,63.03,0.05,59.88,Entregue
2071,2025-11-16,477,9,1,148.2,0.0,148.2,Entregue
2072,2025-09-21,122,24,1,361.41,0.0,361.41,Em trânsito
2073,2025-12-24,149,3,1,350.84,0.0,350.84,Entregue
2074,2025-08-09,389,4,1,301.5,0.1,271.35,Cancelado
2075,2024-11-12,381,15,1,57.27,0.0,57.27,Cancelado
2076,2025-03-25,221,15,1,57.27,0.0,57.27,Em trânsito
2077,2025-05-22,448,19,1,78.99,0.0,78.99,Entregue
2078,2024-03-14,401,19,1,78.99,0.1,71.09,Entregue
2079,2025-02-10,319,24,1,361.41,0.0,361.41,Em trânsito
2080,2025-07-01,246,19,1,78.99,0.0,78.99,Entregue
2081,2024-05-27,380,10,1,167.45,0.0,167.45,Cancelado
2082,2025-08-31,315,22,1,168.57,0.0,168.57,Entregue
2083,2025-03-19,430,3,1,350.84,0.0,350.84,Entregue
2084,2025-12-09,499,5,1,137.73,0.15,117.07,Entregue
2085,2024-02-08,212,25,1,437.66,0.0,437.66,Entregue
2086,2024-08-18,390,13,1,154.87,0.05,147.13,Cancelado
2087,2025-04-04,282,16,1,47.93,0.1,43.14,Em trânsito
2088,2024-09-12,430,17,2,63.03,0.0,126.06,Entregue
2089,2025-07-05,394,6,1,68.08,0.1,61.27,Entregue
2090,2025-08-13,291,17,1,63.03,0.0,63.03,Entregue
2091,2024-04-04,28,12,1,175.49,0.0,175.49,Cancelado
2092,2025-01-12,341,7,1,50.46,0.0,50.46,Entregue
2093,2025-01-08,335,22,1,168.57,0.0,168.57,Cancelado
2094,2024-11-01,131,24,1,361.41,0.0,361.41,Entregue
2095,2025-11-30,1,15,1,57.27,0.0,57.27,Entregue
2096,2025-10-06,19,18,1,90.59,0.0,90.59,Entregue
2097,2025-06-21,326,8,3,195.91,0.0,587.73,Entregue
2098,2025-07-05,355,4,1,301.5,0.0,301.5,Entregue
2099,2024-12-13,346,1,1,218.58,0.0,218.58,Entregue
2100,2025-11-24,290,15,2,57.27,0.0,114.54,Cancelado
2101,2025-06-18,388,19,1,78.99,0.0,78.99,Em trânsito
2102,2025-07-18,485,7,2,50.46,0.1,90.83,Cancelado
2103,2025-10-28,438,22,1,168.57,0.0,168.57,Entregue
2104,2024-08-25,393,23,1,298.32,0.05,283.4,Entregue
2105,2025-09-21,214,24,1,361.41,0.0,361.41,Em trânsito
2106,2024-06-19,179,18,1,90.59,0.0,90.59,Entregue
2107,2024-10-17,240,23,3,298.32,0.0,894.96,Entregue
2108,2024-10-11,348,5,1,137.73,0.0,137.73,Entregue
2109,2025-12-21,35,10,1,167.45,0.0,167.45,Entregue
2110,2025-10-25,44,2,3,431.76,0.0,1295.28,Em trânsito
2111,2025-06-24,14,1,1,218.58,0.0,218.58,Entregue
2112,2025-07-17,21,20,1,61.4,0.0,61.4,Entregue
2113,2025-02-28,446,24,1,361.41,0.15,307.2,Em trânsito
2114,2025-12-06,457,19,1,78.99,0.0,78.99,Cancelado
2115,2024-12-29,106,3,3,350.84,0.0,1052.52,Entregue
2116,2024-11-06,279,13,1,154.87,0.0,154.87,Entregue
2117,2024-05-23,150,12,1,175.49,0.05,166.72,Entregue
2118,2025-09-05,49,11,1,33.09,0.0,33.09,Entregue
2119,2025-07-23,261,10,2,167.45,0.0,334.9,Entregue
2120,2024-11-08,429,7,1,50.46,0.0,50.46,Entregue
2121,2024-01-23,7,10,1,167.45,0.0,167.45,Entregue
2122,2025-10-13,125,1,2,218.58,0.0,437.16,Entregue
2123,2024-01-11,2,11,1,33.09,0.0,33.09,Entregue
2124,2025-06-26,416,15,1,57.27,0.15,48.68,Entregue
2125,2025-12-17,129,22,1,168.57,0.0,168.57,Cancelado
2126,2024-12-02,414,12,1,175.49,0.1,157.94,Entregue
2127,2024-07-23,59,24,2,361.41,0.0,722.82,Entregue
2128,2025-06-27,368,24,1,361.41,0.1,325.27,Entregue
2129,2025-09-29,455,20,1,61.4,0.0,61.4,Cancelado
2130,2025-02-12,174,16,1,47.93,0.15,40.74,Em trânsito
2131,2025-12-16,116,17,1,63.03,0.0,63.03,Entregue
2132,2024-02-18,45,21,1,570.07,0.0,570.07,Entregue
2133,2025-01-04,251,22,1,168.57,0.0,168.57,Entregue
2134,2025-07-09,432,12,1,175.49,0.0,175.49,Entregue
2135,2025-10-29,400,12,2,175.49,0.05,333.43,Em trânsito
2136,2024-06-05,396,15,1,57.27,0.0,57.27,Entregue
2137,2025-09-16,165,18,1,90.59,0.0,90.59,Cancelado
2138,2025-02-18,138,24,1,361.41,0.0,361.41,Cancelado
2139,2024-11-13,314,1,1,218.58,0.1,196.72,Entregue
2140,2024-04-28,391,2,1,431.76,0.0,431.76,Cancelado
2141,2025-10-30,67,17,2,63.03,0.15,107.15,Entregue
2142,2024-05-19,479,23,3,298.32,0.05,850.21,Entregue
2143,2024-09-23,5,10,2,167.45,0.0,334.9,Entregue
2144,2024-09-07,252,24,2,361.41,0.05,686.68,Em trânsito
2145,2025-11-02,45,8,2,195.91,0.0,391.82,Em trânsito
2146,2025-05-31,418,17,2,63.03,0.0,126.06,Entregue
2147,2025-09-13,446,24,1,361.41,0.0,361.41,Entregue
2148,2024-08-06,367,14,1,61.85,0.1,55.66,Cancelado
2149,2025-04-23,453,22,1,168.57,0.0,168.57,Entregue
2150,2025-03-08,371,9,1,148.2,0.05,140.79,Entregue
2151,2025-10-09,252,7,1,50.46,0.0,50.46,Entregue
2152,2025-11-18,102,19,1,78.99,0.0,78.99,Em trânsito
2153,2024-01-11,291,18,1,90.59,0.0,90.59,Entregue
2154,2025-06-01,239,23,1,298.32,0.05,283.4,Cancelado
2155,2024-02-18,331,17,3,63.03,0.0,189.09,Cancelado
2156,2025-02-14,365,16,2,47.93,0.0,95.86,Entregue
2157,2024-09-05,366,2,1,431.76,0.0,431.76,Entregue
2158,2024-09-20,395,15,1,57.27,0.0,57.27,Entregue
2159,2024-10-22,33,16,1,47.93,0.0,47.93,Em trânsito
2160,2025-04-20,327,11,1,33.09,0.0,33.09,Entregue
2161,2024-10-10,369,5,1,137.73,0.0,137.73,Em trânsito
2162,2025-07-22,257,4,2,301.5,0.0,603.0,Entregue
2163,2024-11-17,141,12,1,175.49,0.0,175.49,Entregue
2164,2024-03-05,343,17,1,63.03,0.1,56.73,Entregue
2165,2025-09-03,142,18,1,90.59,0.0,90.59,Entregue
2166,2024-09-04,464,14,1,61.85,0.0,61.85,Entregue
2167,2024-11-29,221,17,1,63.03,0.0,63.03,Entregue
2168,2025-06-11,187,3,1,350.84,0.15,298.21,Entregue
2169,2024-10-09,342,25,1,437.66,0.15,372.01,Entregue
2170,2024-02-22,470,5,1,137.73,0.05,130.84,Entregue
2171,2024-11-03,450,19,1,78.99,0.0,78.99,Entregue
2172,2025-12-05,432,23,2,298.32,0.0,596.64,Entregue
2173,2025-05-07,249,17,1,63.03,0.0,63.03,Entregue
2174,2025-05-30,331,25,1,437.66,0.0,437.66,Entregue
2175,2025-04-29,218,14,1,61.85,0.0,61.85,Entregue
2176,2024-06-22,496,5,1,137.73,0.0,137.73,Em trânsito
2177,2024-11-23,175,12,1,175.49,0.0,175.49,Entregue
2178,2025-08-06,145,9,1,148.2,0.1,133.38,Entregue
2179,2024-04-03,94,10,1,167.45,0.0,167.45,Entregue
2180,2024-08-28,272,3,2,350.84,0.0,701.68,Em trânsito
2181,2024-08-27,416,17,1,63.03,0.1,56.73,Em trânsito
2182,2024-11-29,205,20,3,61.4,0.1,165.78,Entregue
2183,2025-12-22,473,10,1,167.45,0.0,167.45,Em trânsito
2184,2024-03-04,440,19,1,78.99,0.0,78.99,Em trânsito
2185,2025-01-17,78,9,3,148.2,0.0,444.6,Entregue
2186,2024-06-05,181,8,1,195.91,0.0,195.91,Entregue
2187,2025-12-18,430,14,2,61.85,0.0,123.7,Cancelado
2188,2024-04-13,367,13,1,154.87,0.0,154.87,Entregue
2189,2024-11-17,201,20,1,61.4,0.0,61.4,Entregue
2190,2025-07-26,242,24,2,361.41,0.0,722.82,Entregue
2191,2025-06-27,421,17,1,63.03,0.1,56.73,Em trânsito
2192,2024-11-25,207,15,1,57.27,0.0,57.27,Entregue
2193,2024-10-18,366,12,1,175.49,0.0,175.49,Em trânsito
2194,2024-11-14,155,22,1,168.57,0.0,168.57,Entregue
2195,2024-08-17,492,23,1,298.32,0.0,298.32,Cancelado
2196,2024-06-27,159,10,1,167.45,0.0,167.45,Entregue
2197,2024-12-23,21,24,2,361.41,0.0,722.82,Entregue
2198,2024-08-21,301,13,1,154.87,0.0,154.87,Entregue
2199,2024-09-05,200,4,1,301.5,0.0,301.5,Entregue
2200,2025-05-19,179,3,1,350.84,0.0,350.84,Entregue
2201,2025-12-17,411,20,2,61.4,0.0,122.8,Entregue
2202,2025-04-05,292,4,1,301.5,0.1,271.35,Em trânsito
2203,2024-03-12,322,13,1,154.87,0.1,139.38,Cancelado
2204,2024-03-11,448,13,2,154.87,0.15,263.28,Cancelado
2205,2025-12-08,475,21,1,570.07,0.0,570.07,Entregue
2206,2024-09-13,142,17,2,63.03,0.0,126.06,Entregue
2207,2024-03-26,235,24,1,361.41,0.05,343.34,Em trânsito
2208,2025-04-01,399,11,1,33.09,0.1,29.78,Entregue
2209,2025-04-22,452,18,1,90.59,0.0,90.59,Entregue
2210,2025-05-12,200,17,1,63.03,0.05,59.88,Entregue
2211,2024-08-20,204,3,1,350.84,0.0,350.84,Cancelado
2212,2024-01-14,298,7,2,50.46,0.0,100.92,Em trânsito
2213,2025-12-15,66,2,1,431.76,0.0,431.76,Entregue
2214,2024-08-06,70,5,1,137.73,0.0,137.73,Entregue
2215,2025-06-03,352,19,1,78.99,0.0,78.99,Em trânsito
2216,2025-06-29,53,17,3,63.03,0.0,189.09,Entregue
2217,2025-04-11,136,1,1,218.58,0.0,218.58,Entregue
2218,2024-09-25,492,12,1,175.49,0.1,157.94,Entregue
2219,2024-08-23,104,21,2,570.07,0.0,1140.14,Cancelado
2220,2025-03-31,76,18,1,90.59,0.0,90.59,Entregue
2221,2025-10-31,292,17,1,63.03,0.0,63.03,Em trânsito
2222,2025-12-06,369,8,2,195.91,0.0,391.82,Em trânsito
2223,2024-04-07,77,1,1,218.58,0.1,196.72,Entregue
2224,2024-05-17,79,22,1,168.57,0.0,168.57,Entregue
2225,2025-12-05,357,25,1,437.66,0.0,437.66,Em trânsito
2226,2025-07-25,258,19,1,78.99,0.1,71.09,Entregue
2227,2025-11-08,177,14,1,61.85,0.0,61.85,Entregue
2228,2024-06-25,178,18,1,90.59,0.0,90.59,Entregue
2229,2025-03-22,300,7,3,50.46,0.0,151.38,Entregue
2230,2025-06-24,488,5,1,137.73,0.1,123.96,Entregue
2231,2025-06-06,20,18,1,90.59,0.0,90.59,Entregue
2232,2024-11-19,10,1,1,218.58,0.0,218.58,Entregue
2233,2024-01-14,92,18,1,90.59,0.1,81.53,Entregue
2234,2025-03-18,392,11,2,33.09,0.0,66.18,Entregue
2235,2024-08-08,274,15,2,57.27,0.0,114.54,Entregue
2236,2024-12-08,75,13,2,154.87,0.0,309.74,Entregue
2237,2025-12-11,113,7,2,50.46,0.1,90.83,Entregue
2238,2024-11-15,70,14,1,61.85,0.0,61.85,Entregue
2239,2025-10-14,423,23,2,298.32,0.05,566.81,Em trânsito
2240,2024-06-13,37,4,2,301.5,0.0,603.0,Entregue
2241,2025-05-31,471,13,1,154.87,0.0,154.87,Em trânsito
2242,2025-12-21,71,5,1,137.73,0.0,137.73,Em trânsito
2243,2024-04-03,207,10,1,167.45,0.0,167.45,Em trânsito
2244,2024-01-08,113,25,1,437.66,0.0,437.66,Entregue
2245,2024-11-30,468,23,1,298.32,0.0,298.32,Entregue
2246,2024-03-26,185,20,2,61.4,0.0,122.8,Entregue
2247,2025-08-04,193,2,1,431.76,0.1,388.58,Em trânsito
2248,2025-11-22,481,18,1,90.59,0.0,90.59,Cancelado
2249,2024-11-30,481,4,1,301.5,0.0,301.5,Entregue
2250,2024-08-12,157,25,1,437.66,0.1,393.89,Entregue
2251,2024-11-30,329,7,1,50.46,0.0,50.46,Entregue
2252,2025-07-13,61,14,1,61.85,0.0,61.85,Entregue
2253,2024-01-09,458,18,1,90.59,0.1,81.53,Cancelado
2254,2025-03-24,247,14,1,61.85,0.0,61.85,Entregue
2255,2025-04-13,329,16,1,47.93,0.0,47.93,Entregue
2256,2025-05-04,369,11,1,33.09,0.0,33.09,Entregue
2257,2024-07-29,201,7,1,50.46,0.0,50.46,Entregue
2258,2025-07-05,155,15,1,57.27,0.0,57.27,Entregue
2259,2024-03-25,226,1,1,218.58,0.0,218.58,Cancelado
2260,2024-06-22,9,16,1,47.93,0.15,40.74,Entregue
2261,2025-11-05,327,17,1,63.03,0.0,63.03,Em trânsito
2262,2025-07-27,220,15,1,57.27,0.0,57.27,Entregue
2263,2024-01-13,85,1,2,218.58,0.0,437.16,Em trânsito
2264,2024-08-04,432,21,1,570.07,0.0,570.07,Entregue
2265,2024-07-05,468,6,1,68.08,0.1,61.27,Cancelado
2266,2024-08-23,106,20,1,61.4,0.1,55.26,Entregue
2267,2024-08-03,136,9,1,148.2,0.05,140.79,Entregue
2268,2024-02-29,59,17,1,63.03,0.15,53.58,Entregue
2269,2024-12-12,306,24,3,361.41,0.0,1084.23,Em trânsito
2270,2025-07-22,9,2,1,431.76,0.0,431.76,Entregue
2271,2025-04-08,131,17,1,63.03,0.0,63.03,Em trânsito
2272,2025-05-31,232,1,1,218.58,0.1,196.72,Entregue
2273,2024-03-16,209,13,2,154.87,0.0,309.74,Entregue
2274,2025-12-09,388,13,2,154.87,0.0,309.74,Entregue
2275,2025-10-13,163,9,1,148.2,0.0,148.2,Entregue
2276,2025-09-20,212,10,2,167.45,0.05,318.15,Em trânsito
2277,2025-10-03,399,8,1,195.91,0.0,195.91,Em trânsito
2278,2025-11-30,414,16,1,47.93,0.0,47.93,Entregue
2279,2025-02-09,78,6,1,68.08,0.0,68.08,Cancelado
2280,2024-06-23,246,18,1,90.59,0.0,90.59,Entregue
2281,2025-04-16,237,11,1,33.09,0.0,33.09,Entregue
2282,2025-07-31,1,3,2,350.84,0.1,631.51,Entregue
2283,2025-07-26,472,14,2,61.85,0.0,123.7,Entregue
2284,2025-01-19,230,2,1,431.76,0.0,431.76,Entregue
2285,2024-03-05,93,11,1,33.09,0.1,29.78,Em trânsito
2286,2024-11-02,249,25,1,437.66,0.15,372.01,Entregue
2287,2025-11-24,197,3,1,350.84,0.0,350.84,Entregue
2288,2025-03-20,294,18,1,90.59,0.0,90.59,Cancelado
2289,2025-02-03,51,23,1,298.32,0.0,298.32,Cancelado
2290,2024-08-21,309,24,1,361.41,0.0,361.41,Cancelado
2291,2024-11-01,49,16,1,47.93,0.0,47.93,Entregue
2292,2025-11-13,151,15,1,57.27,0.0,57.27,Cancelado
2293,2025-05-26,248,1,1,218.58,0.0,218.58,Entregue
2294,2025-09-06,421,18,1,90.59,0.0,90.59,Cancelado
2295,2024-12-10,419,23,1,298.32,0.0,298.32,Entregue
2296,2025-04-28,371,17,1,63.03,0.05,59.88,Cancelado
2297,2024-08-04,236,1,1,218.58,0.0,218.58,Cancelado
2298,2025-06-28,274,1,1,218.58,0.0,218.58,Entregue
2299,2024-11-27,335,10,1,167.45,0.0,167.45,Em trânsito
2300,2024-12-04,149,19,1,78.99,0.0,78.99,Cancelado
2301,2025-05-13,215,20,1,61.4,0.0,61.4,Entregue
2302,2025-12-01,219,18,1,90.59,0.0,90.59,Em trânsito
2303,2024-03-01,97,3,1,350.84,0.0,350.84,Cancelado
2304,2025-10-04,203,21,1,570.07,0.1,513.06,Entregue
2305,2024-09-09,476,2,1,431.76,0.0,431.76,Entregue
2306,2024-12-05,477,22,1,168.57,0.0,168.57,Entregue
2307,2024-01-20,391,12,1,175.49,0.05,166.72,Entregue
2308,2024-09-16,376,3,3,350.84,0.0,1052.52,Entregue
2309,2025-01-02,155,13,1,154.87,0.0,154.87,Entregue
2310,2024-02-22,254,20,1,61.4,0.0,61.4,Cancelado
2311,2024-12-27,10,19,2,78.99,0.05,150.08,Em trânsito
2312,2025-11-27,272,19,1,78.99,0.1,71.09,Em trânsito
2313,2024-04-06,461,6,2,68.08,0.0,136.16,Entregue
2314,2025-08-18,368,1,1,218.58,0.0,218.58,Entregue
2315,2024-11-19,8,22,1,168.57,0.05,160.14,Cancelado
2316,2025-05-17,27,6,2,68.08,0.0,136.16,Entregue
2317,2024-08-14,6,11,1,33.09,0.0,33.09,Entregue
2318,2024-05-20,116,4,1,301.5,0.05,286.42,Entregue
2319,2024-05-21,175,8,3,195.91,0.0,587.73,Entregue
2320,2024-03-07,361,22,1,168.57,0.0,168.57,Entregue
2321,2024-06-11,240,3,2,350.84,0.0,701.68,Entregue
2322,2025-05-25,238,22,1,168.57,0.0,168.57,Em trânsito
2323,2025-11-07,396,6,3,68.08,0.0,204.24,Entregue
2324,2025-09-27,166,21,2,570.07,0.0,1140.14,Entregue
2325,2025-06-11,362,15,1,57.27,0.0,57.27,Entregue
2326,2024-04-11,482,15,1,57.27,0.0,57.27,Entregue
2327,2024-09-07,214,6,1,68.08,0.0,68.08,Entregue
2328,2024-09-23,355,6,1,68.08,0.0,68.08,Cancelado
2329,2024-08-05,407,1,1,218.58,0.0,218.58,Cancelado
2330,2025-01-13,193,17,2,63.03,0.0,126.06,Cancelado
2331,2025-02-01,221,17,1,63.03,0.0,63.03,Cancelado
2332,2024-10-25,101,3,3,350.84,0.1,947.27,Entregue
2333,2024-10-23,381,18,2,90.59,0.0,181.18,Entregue
2334,2025-10-07,393,18,2,90.59,0.0,181.18,Em trânsito
2335,2025-09-07,357,10,1,167.45,0.0,167.45,Em trânsito
2336,2024-09-21,499,15,2,57.27,0.0,114.54,Cancelado
2337,2025-11-21,94,3,3,350.84,0.0,1052.52,Entregue
2338,2025-12-09,404,6,1,68.08,0.1,61.27,Entregue
2339,2024-10-05,397,11,2,33.09,0.15,56.25,Em trânsito
2340,2024-10-23,31,11,1,33.09,0.05,31.44,Entregue
2341,2025-01-05,96,22,2,168.57,0.0,337.14,Cancelado
2342,2025-12-04,324,15,1,57.27,0.05,54.41,Entregue
2343,2025-11-05,269,25,1,437.66,0.0,437.66,Entregue
2344,2024-04-04,310,5,1,137.73,0.0,137.73,Cancelado
2345,2024-11-12,125,14,1,61.85,0.0,61.85,Entregue
2346,2025-02-19,347,16,1,47.93,0.05,45.53,Entregue
2347,2025-01-03,281,18,1,90.59,0.0,90.59,Em trânsito
2348,2024-06-17,476,24,1,361.41,0.0,361.41,Entregue
2349,2025-10-26,75,18,1,90.59,0.0,90.59,Entregue
2350,2025-06-04,383,16,2,47.93,0.0,95.86,Entregue
2351,2025-10-13,253,3,1,350.84,0.1,315.76,Entregue
2352,2025-10-26,207,12,2,175.49,0.0,350.98,Entregue
2353,2025-08-04,32,5,3,137.73,0.0,413.19,Cancelado
2354,2024-12-02,19,20,1,61.4,0.0,61.4,Entregue
2355,2025-04-11,76,2,1,431.76,0.05,410.17,Em trânsito
2356,2024-05-21,433,16,1,47.93,0.05,45.53,Entregue
2357,2025-06-01,434,4,1,301.5,0.0,301.5,Entregue
2358,2024-06-05,428,9,1,148.2,0.05,140.79,Entregue
2359,2025-06-18,258,18,1,90.59,0.0,90.59,Em trânsito
2360,2024-07-18,170,7,1,50.46,0.0,50.46,Cancelado
2361,2024-04-17,227,9,2,148.2,0.0,296.4,Cancelado
2362,2024-05-25,39,14,2,61.85,0.0,123.7,Entregue
2363,2024-01-02,213,3,3,350.84,0.15,894.64,Entregue
2364,2025-07-09,158,24,1,361.41,0.0,361.41,Entregue
2365,2025-07-21,272,9,2,148.2,0.0,296.4,Entregue
2366,2025-01-13,174,14,3,61.85,0.0,185.55,Entregue
2367,2024-05-22,440,13,1,154.87,0.0,154.87,Entregue
2368,2024-03-18,482,19,1,78.99,0.1,71.09,Em trânsito
2369,2024-01-17,470,21,1,570.07,0.0,570.07,Entregue
2370,2024-05-25,6,15,1,57.27,0.0,57.27,Entregue
2371,2025-11-11,472,24,1,361.41,0.0,361.41,Entregue
2372,2024-07-29,438,11,2,33.09,0.0,66.18,Em trânsito
2373,2024-10-23,215,4,2,301.5,0.0,603.0,Entregue
2374,2024-04-06,436,22,1,168.57,0.0,168.57,Em trânsito
2375,2024-07-12,360,6,2,68.08,0.05,129.35,Entregue
2376,2025-01-17,54,19,1,78.99,0.05,75.04,Em trânsito
2377,2025-04-09,354,23,3,298.32,0.0,894.96,Cancelado
2378,2024-08-01,263,16,1,47.93,0.0,47.93,Cancelado
2379,2024-02-24,112,22,2,168.57,0.0,337.14,Entregue
2380,2024-11-11,97,21,1,570.07,0.15,484.56,Entregue
2381,2024-07-22,159,24,1,361.41,0.0,361.41,Entregue
2382,2024-07-09,400,18,2,90.59,0.0,181.18,Entregue
2383,2025-12-12,266,18,1,90.59,0.05,86.06,Entregue
2384,2025-04-16,482,11,1,33.09,0.05,31.44,Cancelado
2385,2025-02-22,309,22,1,168.57,0.0,168.57,Em trânsito
2386,2024-11-22,296,15,1,57.27,0.1,51.54,Entregue
2387,2024-11-28,441,19,1,78.99,0.0,78.99,Entregue
2388,2025-02-06,382,23,1,298.32,0.05,283.4,Entregue
2389,2025-06-20,431,15,1,57.27,0.0,57.27,Cancelado
2390,2025-06-25,323,19,2,78.99,0.0,157.98,Entregue
2391,2024-05-30,475,16,1,47.93,0.0,47.93,Entregue
2392,2024-12-31,51,25,1,437.66,0.0,437.66,Em trânsito
2393,2024-11-20,420,20,1,61.4,0.05,58.33,Entregue
2394,2025-11-02,116,9,2,148.2,0.15,251.94,Cancelado
2395,2025-04-29,79,8,1,195.91,0.0,195.91,Entregue
2396,2025-01-29,25,9,1,148.2,0.0,148.2,Entregue
2397,2024-04-15,398,19,1,78.99,0.05,75.04,Entregue
2398,2025-04-07,443,3,1,350.84,0.0,350.84,Entregue
2399,2024-04-16,166,10,1,167.45,0.0,167.45,Entregue
2400,2024-10-12,425,10,1,167.45,0.15,142.33,Entregue
2401,2024-05-07,257,19,2,78.99,0.0,157.98,Entregue
2402,2025-06-16,240,21,1,570.07,0.0,570.07,Entregue
2403,2024-06-28,450,2,1,431.76,0.0,431.76,Entregue
2404,2024-11-11,234,7,3,50.46,0.0,151.38,Entregue
2405,2025-11-13,401,5,1,137.73,0.1,123.96,Em trânsito
2406,2024-06-26,375,12,2,175.49,0.05,333.43,Cancelado
2407,2025-01-07,55,8,1,195.91,0.1,176.32,Entregue
2408,2024-11-24,294,11,1,33.09,0.0,33.09,Entregue
2409,2024-01-17,30,15,2,57.27,0.0,114.54,Entregue
2410,2025-09-10,154,13,2,154.87,0.0,309.74,Entregue
2411,2024-03-05,162,15,1,57.27,0.0,57.27,Entregue
2412,2024-12-19,336,2,2,431.76,0.0,863.52,Em trânsito
2413,2025-02-26,378,10,1,167.45,0.0,167.45,Entregue
2414,2025-04-26,379,16,2,47.93,0.0,95.86,Entregue
2415,2025-06-14,486,19,1,78.99,0.0,78.99,Em trânsito
2416,2024-08-08,389,2,2,431.76,0.1,777.17,Entregue
2417,2024-01-09,192,10,1,167.45,0.0,167.45,Entregue
2418,2025-07-13,354,15,1,57.27,0.1,51.54,Entregue
2419,2025-02-01,20,14,1,61.85,0.1,55.66,Entregue
2420,2025-10-12,442,9,1,148.2,0.0,148.2,Entregue
2421,2025-10-02,430,24,1,361.41,0.0,361.41,Entregue
2422,2025-10-16,272,22,2,168.57,0.05,320.28,Entregue
2423,2024-12-24,379,7,1,50.46,0.0,50.46,Em trânsito
2424,2024-10-10,38,6,1,68.08,0.0,68.08,Cancelado
2425,2025-09-09,477,1,1,218.58,0.1,196.72,Cancelado
2426,2024-12-08,195,8,1,195.91,0.0,195.91,Entregue
2427,2024-06-09,302,18,3,90.59,0.0,271.77,Entregue
2428,2025-10-24,253,18,1,90.59,0.0,90.59,Cancelado
2429,2025-11-07,257,1,2,218.58,0.0,437.16,Entregue
2430,2024-12-15,156,25,1,437.66,0.05,415.78,Em trânsito
2431,2024-03-11,292,15,1,57.27,0.0,57.27,Cancelado
2432,2024-11-10,205,4,1,301.5,0.0,301.5,Entregue
2433,2025-09-18,284,4,1,301.5,0.0,301.5,Cancelado
2434,2025-11-16,61,11,1,33.09,0.0,33.09,Entregue
2435,2024-06-25,168,8,1,195.91,0.05,186.11,Entregue
2436,2024-03-04,381,23,2,298.32,0.0,596.64,Cancelado
2437,2025-11-05,346,22,1,168.57,0.0,168.57,Cancelado
2438,2024-11-10,110,23,1,298.32,0.0,298.32,Entregue
2439,2025-02-07,134,3,1,350.84,0.0,350.84,Cancelado
2440,2025-12-16,44,11,1,33.09,0.0,33.09,Em trânsito
2441,2024-03-03,196,5,1,137.73,0.0,137.73,Entregue
2442,2025-05-12,174,18,1,90.59,0.0,90.59,Entregue
2443,2024-03-10,438,22,1,168.57,0.1,151.71,Entregue
2444,2024-11-04,62,17,2,63.03,0.05,119.76,Entregue
2445,2025-09-19,395,7,2,50.46,0.0,100.92,Entregue
2446,2024-11-30,382,9,1,148.2,0.0,148.2,Em trânsito
2447,2025-12-30,45,20,2,61.4,0.0,122.8,Entregue
2448,2025-02-25,461,25,1,437.66,0.0,437.66,Em trânsito
2449,2024-10-02,325,10,1,167.45,0.0,167.45,Entregue
2450,2024-07-10,196,2,1,431.76,0.05,410.17,Cancelado
2451,2024-10-21,285,7,1,50.46,0.1,45.41,Entregue
2452,2024-11-03,386,10,1,167.45,0.0,167.45,Entregue
2453,2024-03-05,387,11,1,33.09,0.0,33.09,Entregue
2454,2024-11-01,293,4,1,301.5,0.0,301.5,Entregue
2455,2024-12-14,410,6,1,68.08,0.0,68.08,Em trânsito
2456,2025-07-13,57,2,1,431.76,0.0,431.76,Entregue
2457,2025-05-19,241,8,1,195.91,0.0,195.91,Entregue
2458,2025-06-30,66,17,1,63.03,0.0,63.03,Cancelado
2459,2024-01-08,329,22,2,168.57,0.0,337.14,Entregue
2460,2024-07-08,147,1,1,218.58,0.0,218.58,Entregue
2461,2025-05-23,248,10,1,167.45,0.0,167.45,Entregue
2462,2024-12-24,442,9,2,148.2,0.0,296.4,Em trânsito
2463,2024-01-05,252,8,1,195.91,0.0,195.91,Entregue
2464,2025-09-19,298,18,1,90.59,0.0,90.59,Entregue
2465,2025-08-25,298,19,1,78.99,0.0,78.99,Entregue
2466,2025-02-14,323,13,1,154.87,0.0,154.87,Entregue
2467,2024-03-03,31,7,2,50.46,0.0,100.92,Entregue
2468,2025-08-19,269,3,1,350.84,0.0,350.84,Entregue
2469,2025-03-19,24,9,1,148.2,0.0,148.2,Cancelado
2470,2025-09-01,481,21,1,570.07,0.0,570.07,Em trânsito
2471,2025-08-07,234,2,1,431.76,0.0,431.76,Entregue
2472,2025-09-18,302,5,2,137.73,0.05,261.69,Em trânsito
2473,2025-01-16,389,24,1,361.41,0.0,361.41,Entregue
